10	0.532792
20	0.929454
30	0.767168
40	0.670958
50	0.772606
60	0.690058
70	0.734497
80	0.793902
90	0.799138
100	0.797011
110	0.759365
120	0.673200
130	0.696437
140	0.792560
150	0.787135
160	0.696120
170	0.751002
180	0.774278
190	0.771496
200	0.769399
210	0.761194
220	0.756670
230	0.787003
240	0.755493
250	0.758818
260	0.770579
270	0.785988
280	0.740091
290	0.737145
300	0.771198
310	0.751691
320	0.739641
330	0.730542
340	0.762841
350	0.738464
360	0.760197
370	0.741956
380	0.762220
390	0.754527
400	0.742534
410	0.768326
420	0.773872
430	0.730597
440	0.752305
450	0.767021
460	0.732370
470	0.758632
480	0.709824
490	0.774185
500	0.742946
510	0.769687
520	0.749792
530	0.778554
540	0.737894
550	0.765631
560	0.777958
570	0.753051
580	0.725832
590	0.754125
600	0.758077
610	0.776985
620	0.737233
630	0.740228
640	0.745002
650	0.725394
660	0.737891
670	0.774201
680	0.744616
690	0.745833
700	0.732459
710	0.760001
720	0.741796
730	0.780768
740	0.736573
750	0.766367
760	0.755454
770	0.746757
780	0.749755
790	0.754987
800	0.738055
810	0.741553
820	0.771033
830	0.740290
840	0.746427
850	0.727910
860	0.737713
870	0.745105
880	0.748970
890	0.741064
900	0.768700
910	0.752658
920	0.740554
930	0.735685
940	0.759179
950	0.746016
960	0.729574
970	0.740960
980	0.744201
990	0.757678
1000	0.740991
1010	0.757312
1020	0.746539
1030	0.757238
1040	0.754104
1050	0.745705
1060	0.714230
1070	0.760668
1080	0.728817
1090	0.751704
1100	0.754134
1110	0.746019
1120	0.750574
1130	0.745434
1140	0.746449
1150	0.752532
1160	0.752669
1170	0.764496
1180	0.731837
1190	0.757960
1200	0.748802
1210	0.737542
1220	0.772004
1230	0.740864
1240	0.755369
1250	0.746040
1260	0.758482
1270	0.739677
1280	0.759385
1290	0.723771
1300	0.741695
1310	0.753331
1320	0.754302
1330	0.765041
1340	0.754087
1350	0.765733
1360	0.738714
1370	0.747866
1380	0.741058
1390	0.750290
1400	0.730626
1410	0.756270
1420	0.749467
1430	0.737116
1440	0.758853
1450	0.746713
1460	0.738036
1470	0.745692
1480	0.741731
1490	0.764703
1500	0.762660
1510	0.749836
1520	0.745665
1530	0.757080
1540	0.753711
1550	0.746551
1560	0.755781
1570	0.744141
1580	0.752600
1590	0.754650
1600	0.774301
1610	0.760057
1620	0.733614
1630	0.771183
1640	0.762801
1650	0.758611
1660	0.757552
1670	0.756539
1680	0.752283
1690	0.743794
1700	0.737017
1710	0.748434
1720	0.749772
1730	0.749683
