-0.500000	-0.000001
-0.489796	0.032051
-0.479592	0.064069
-0.469388	0.096022
-0.459184	0.127876
-0.448980	0.159599
-0.438776	0.191158
-0.428571	0.222520
-0.418367	0.253654
-0.408163	0.284527
-0.397959	0.315108
-0.387755	0.345364
-0.377551	0.375266
-0.367347	0.404783
-0.357143	0.433883
-0.346939	0.462538
-0.336735	0.490717
-0.326531	0.518392
-0.316327	0.545534
-0.306122	0.572116
-0.295918	0.598110
-0.285714	0.623489
-0.275510	0.648228
-0.265306	0.672301
-0.255102	0.695682
-0.244898	0.718349
-0.234694	0.740278
-0.224490	0.761446
-0.214286	0.781831
-0.204082	0.801413
-0.193878	0.820172
-0.183673	0.838088
-0.173469	0.855143
-0.163265	0.871319
-0.153061	0.886599
-0.142857	0.900969
-0.132653	0.914413
-0.122449	0.926917
-0.112245	0.938468
-0.102041	0.949056
-0.091837	0.958668
-0.081633	0.967295
-0.071429	0.974928
-0.061224	0.981559
-0.051020	0.987182
-0.040816	0.991790
-0.030612	0.995379
-0.020408	0.997945
0.000000	1.000000
0.010204	0.999486
0.020408	0.997945
0.030612	0.995379
0.040816	0.991790
0.051020	0.987182
0.061224	0.981559
0.071429	0.974928
0.081633	0.967295
0.091837	0.958668
0.102041	0.949056
0.112245	0.938468
0.122449	0.926917
0.132653	0.914413
0.142857	0.900969
0.153061	0.886599
0.163265	0.871319
0.173469	0.855143
0.183673	0.838088
0.193878	0.820172
0.204082	0.801413
0.214286	0.781831
0.224490	0.761446
0.234694	0.740278
0.244898	0.718349
0.255102	0.695682
0.265306	0.672301
0.275510	0.648228
0.285714	0.623489
0.295918	0.598110
0.306122	0.572116
0.316327	0.545534
0.326531	0.518392
0.336735	0.490717
0.346939	0.462538
0.357143	0.433883
0.367347	0.404783
0.377551	0.375266
0.387755	0.345364
0.397959	0.315108
0.408163	0.284527
0.418367	0.253654
0.428571	0.222520
0.438776	0.191158
0.448980	0.159599
0.459184	0.127876
0.469388	0.096022
0.479592	0.064069
0.489796	0.032051
0.500000	-0.000001
